Entity,Code,Year,"Gross enrolment ratio, tertiary, gender parity index (GPI)"
East Asia and Pacific (excluding high-income countries),,1994,0.740010023117065
East Asia and Pacific (excluding high-income countries),,1995,0.74083000421524
East Asia and Pacific (excluding high-income countries),,1996,0.7415199875831601
East Asia and Pacific (excluding high-income countries),,1997,0.7742900252342221
East Asia and Pacific (excluding high-income countries),,1998,0.8154100179672241
East Asia and Pacific (excluding high-income countries),,1999,0.860469996929169
East Asia and Pacific (excluding high-income countries),,2000,0.8747400045394901
East Asia and Pacific (excluding high-income countries),,2001,0.852259993553162
East Asia and Pacific (excluding high-income countries),,2002,0.8903700113296509
East Asia and Pacific (excluding high-income countries),,2003,0.89503002166748
East Asia and Pacific (excluding high-income countries),,2004,0.922519981861115
East Asia and Pacific (excluding high-income countries),,2005,0.930159986019135
East Asia and Pacific (excluding high-income countries),,2006,0.9713000059127809
East Asia and Pacific (excluding high-income countries),,2007,1.01510000228882
East Asia and Pacific (excluding high-income countries),,2008,1.0317200422286998
East Asia and Pacific (excluding high-income countries),,2009,1.0501999855041502
East Asia and Pacific (excluding high-income countries),,2010,1.0630300045013399
East Asia and Pacific (excluding high-income countries),,2011,1.07466995716095
East Asia and Pacific (excluding high-income countries),,2012,1.1055799722671498
East Asia and Pacific (excluding high-income countries),,2013,1.12943005561829
East Asia and Pacific (excluding high-income countries),,2014,1.15076005458832
Ecuador,ECU,1971,0.43836998939514205
Ecuador,ECU,1972,0.436859995126724
Ecuador,ECU,1973,0.474959999322891
Ecuador,ECU,1979,0.5598099827766421
Ecuador,ECU,1980,0.572799980640411
Ecuador,ECU,1984,0.648670017719269
Ecuador,ECU,1988,0.6777799725532528
Ecuador,ECU,2008,1.1520299911499
Ecuador,ECU,2012,1.3099000453949
Egypt,EGY,1971,0.391609996557236
Egypt,EGY,1972,0.40248000621795704
Egypt,EGY,1973,0.43285000324249295
Egypt,EGY,1974,0.442110002040863
Egypt,EGY,1975,0.45146998763084395
Egypt,EGY,1976,0.471040010452271
Egypt,EGY,1977,0.43869999051094105
Egypt,EGY,1978,0.44113001227378795
Egypt,EGY,1979,0.460150003433228
Egypt,EGY,1980,0.46744999289512607
Egypt,EGY,1981,0.48252001404762296
Egypt,EGY,1982,0.483709990978241
Egypt,EGY,1983,0.488240003585815
Egypt,EGY,1984,0.47850999236106895
Egypt,EGY,1985,0.5083600282669071
Egypt,EGY,1986,0.4332199990749361
Egypt,EGY,1987,0.40893000364303606
Egypt,EGY,1988,0.499040007591248
Egypt,EGY,1989,0.516520023345947
Egypt,EGY,1990,0.531409978866577
Egypt,EGY,1991,0.5826200246810911
Egypt,EGY,2001,0.7911099791526791
Egypt,EGY,2002,0.8168799877166751
Egypt,EGY,2003,0.868080019950867
Egypt,EGY,2004,0.809340000152588
Egypt,EGY,2005,0.8412299752235409
Egypt,EGY,2006,0.8797000050544742
Egypt,EGY,2007,0.763459980487823
Egypt,EGY,2008,0.933350026607513
Egypt,EGY,2009,0.8988100290298459
Egypt,EGY,2010,0.9161900281906129
Egypt,EGY,2011,0.909940004348755
Egypt,EGY,2012,0.895410001277924
Egypt,EGY,2013,0.8943700194358829
Egypt,EGY,2014,0.896510004997253
Egypt,EGY,2015,0.9642199873924259
El Salvador,SLV,1973,0.418339997529984
El Salvador,SLV,1974,0.41942000389099104
El Salvador,SLV,1975,0.49314001202583296
El Salvador,SLV,1978,0.46070998907089206
El Salvador,SLV,1982,0.595189988613129
El Salvador,SLV,1983,0.715929985046387
El Salvador,SLV,1984,0.741079986095428
El Salvador,SLV,1985,0.7312499880790709
El Salvador,SLV,1986,0.711700022220612
El Salvador,SLV,1994,0.930649995803833
El Salvador,SLV,1995,0.9714199900627141
El Salvador,SLV,1996,0.9586799740791321
El Salvador,SLV,1998,1.1573100090026898
El Salvador,SLV,1999,1.15244996547699
El Salvador,SLV,2000,1.1118600368499798
El Salvador,SLV,2001,1.1030900478363
El Salvador,SLV,2002,1.1000000238418601
El Salvador,SLV,2003,1.0813900232315101
El Salvador,SLV,2004,1.09762001037598
El Salvador,SLV,2005,1.11615002155304
El Salvador,SLV,2006,1.1166499853134197
El Salvador,SLV,2007,1.12433004379272
El Salvador,SLV,2008,1.1156100034713703
El Salvador,SLV,2009,1.1084100008010902
El Salvador,SLV,2010,1.10448002815247
El Salvador,SLV,2011,1.08610999584197
El Salvador,SLV,2012,1.0766099691391
El Salvador,SLV,2013,1.08510994911194
El Salvador,SLV,2014,1.0944299697876
El Salvador,SLV,2015,1.10396003723145
Equatorial Guinea,GNQ,1982,0.111170001327991
Equatorial Guinea,GNQ,1991,0.147349998354912
Equatorial Guinea,GNQ,2000,0.447230011224747
Eritrea,ERI,1995,0.151969999074936
Eritrea,ERI,1996,0.12723000347614302
Eritrea,ERI,1998,0.15034000575542497
Eritrea,ERI,1999,0.154679998755455
Eritrea,ERI,2000,0.165950000286102
Eritrea,ERI,2001,0.15424999594688402
Eritrea,ERI,2002,0.154730007052422
Eritrea,ERI,2004,0.15174999833107
Eritrea,ERI,2009,0.328139990568161
Eritrea,ERI,2010,0.38168001174926797
Eritrea,ERI,2014,0.496980011463165
Estonia,EST,1992,1.03942000865936
Estonia,EST,1993,1.04755997657776
Estonia,EST,1994,1.08132004737854
Estonia,EST,1995,1.09633994102478
Estonia,EST,1996,1.1408900022506698
Estonia,EST,1997,1.1894400119781499
Estonia,EST,1998,1.42914998531342
Estonia,EST,1999,1.4383699893951398
Estonia,EST,2000,1.48992002010345
Estonia,EST,2001,1.60116994380951
Estonia,EST,2002,1.69421005249023
Estonia,EST,2003,1.69556999206543
Estonia,EST,2004,1.70671999454498
Estonia,EST,2005,1.68413996696472
Estonia,EST,2006,1.68940997123718
Estonia,EST,2007,1.65751004219055
Estonia,EST,2008,1.7106200456619298
Estonia,EST,2009,1.73117005825043
Estonia,EST,2010,1.66285002231598
Estonia,EST,2011,1.5817300081253098
Estonia,EST,2012,1.5442700386047399
Estonia,EST,2013,1.5018700361251798
Estonia,EST,2014,1.52158999443054
Estonia,EST,2015,1.5313999652862502
Eswatini,SWZ,1970,0.5452899932861329
Eswatini,SWZ,1972,0.368059992790222
Eswatini,SWZ,1976,0.41530001163482705
Eswatini,SWZ,1977,0.573710024356842
Eswatini,SWZ,1979,0.5551999807357789
Eswatini,SWZ,1980,0.585659980773926
Eswatini,SWZ,1981,0.6057999730110171
Eswatini,SWZ,1990,0.6389099955558779
Eswatini,SWZ,1991,0.7553899884223941
Eswatini,SWZ,1992,0.639649987220764
Eswatini,SWZ,1993,0.7125700116157528
Eswatini,SWZ,1996,0.9820399880409241
Eswatini,SWZ,1999,0.873189985752106
Eswatini,SWZ,2000,0.8999400138854979
Eswatini,SWZ,2002,1.16129004955292
Eswatini,SWZ,2004,1.08069002628326
Eswatini,SWZ,2005,1.06839001178741
Eswatini,SWZ,2006,0.9870799779891971
Eswatini,SWZ,2011,1.0416400432586699
Eswatini,SWZ,2013,1.05455005168915
Ethiopia,ETH,1971,0.0855600014328957
Ethiopia,ETH,1972,0.0818200036883354
Ethiopia,ETH,1974,0.0981199964880943
Ethiopia,ETH,1979,0.141550004482269
Ethiopia,ETH,1980,0.191890001296997
Ethiopia,ETH,1982,0.148330003023148
Ethiopia,ETH,1983,0.13850000500679002
Ethiopia,ETH,1984,0.120430000126362
Ethiopia,ETH,1986,0.215479999780655
Ethiopia,ETH,1987,0.19710999727249104
Ethiopia,ETH,1988,0.205950006842613
Ethiopia,ETH,1989,0.218429997563362
Ethiopia,ETH,1990,0.21913999319076502
Ethiopia,ETH,1991,0.21610000729560896
Ethiopia,ETH,1994,0.283179998397827
Ethiopia,ETH,1995,0.258029997348785
Ethiopia,ETH,1996,0.24191999435424802
Ethiopia,ETH,1997,0.257770001888275
Ethiopia,ETH,1998,0.23827999830245997
Ethiopia,ETH,1999,0.229849994182587
Ethiopia,ETH,2000,0.275739997625351
Ethiopia,ETH,2001,0.2707299888134
Ethiopia,ETH,2002,0.35679000616073603
Ethiopia,ETH,2003,0.334780007600784
Ethiopia,ETH,2004,0.334729999303818
Ethiopia,ETH,2005,0.32085999846458396
Ethiopia,ETH,2008,0.31196001172065696
Ethiopia,ETH,2009,0.442389994859695
Ethiopia,ETH,2010,0.43037000298500105
Ethiopia,ETH,2011,0.437119990587235
Ethiopia,ETH,2012,0.464910000562668
Ethiopia,ETH,2014,0.481440007686615
Euro area,,1970,0.712830007076263
Euro area,,1971,0.712660014629364
Euro area,,1972,0.711189985275269
Euro area,,1973,0.721989989280701
Euro area,,1974,0.7331500053405758
Euro area,,1975,0.736450016498566
Euro area,,1976,0.7437099814414979
Euro area,,1977,0.753859996795654
Euro area,,1978,0.767000019550323
Euro area,,1979,0.7771900296211239
Euro area,,1980,0.783100008964539
Euro area,,1981,0.8057000041008
Euro area,,1982,0.8288400173187259
Euro area,,1983,0.848800003528595
Euro area,,1984,0.866140007972717
Euro area,,1985,0.8743799924850459
Euro area,,1986,0.891480028629303
Euro area,,1987,0.901380002498627
Euro area,,1988,0.9133300185203549
Euro area,,1989,0.929679989814758
Euro area,,1990,0.9444100260734559
Euro area,,1991,0.9586799740791321
Euro area,,1992,0.9935399889945981
Euro area,,1993,1.01558005809784
Euro area,,1994,1.02866005897522
Euro area,,1995,1.0662200450897201
Euro area,,1996,1.08626997470856
Euro area,,1997,1.11340999603271
Euro area,,1998,1.1418600082397499
Euro area,,1999,1.13661003112793
Euro area,,2000,1.1403700113296498
Euro area,,2001,1.14871001243591
Euro area,,2002,1.16587996482849
Euro area,,2003,1.16791999340057
Euro area,,2004,1.1751600503921498
Euro area,,2005,1.1793500185012802
Euro area,,2006,1.1850199699401898
Euro area,,2007,1.18603003025055
Euro area,,2008,1.1849000453949
Euro area,,2009,1.18483996391296
Euro area,,2010,1.1781599521637
Euro area,,2011,1.17603003978729
Euro area,,2012,1.16812002658844
Euro area,,2013,1.16012001037598
Euro area,,2014,1.1578299999237098
Europe and Central Asia,,1970,0.942629992961884
Europe and Central Asia,,1971,0.944930016994476
Europe and Central Asia,,1972,0.9456099867820741
Europe and Central Asia,,1973,0.952269971370697
Europe and Central Asia,,1974,0.962230026721954
Europe and Central Asia,,1975,0.957920014858246
Europe and Central Asia,,1976,0.9546099901199341
Europe and Central Asia,,1977,0.9640499949455258
Europe and Central Asia,,1978,0.974629998207092
Europe and Central Asia,,1979,0.9827299714088441
Europe and Central Asia,,1980,0.990660011768341
Europe and Central Asia,,1981,1.00314998626709
Europe and Central Asia,,1982,1.01443004608154
Europe and Central Asia,,1983,1.0360200405120799
Europe and Central Asia,,1984,1.04657995700836
Europe and Central Asia,,1985,1.0477000474929798
Europe and Central Asia,,1986,1.0584199428558299
Europe and Central Asia,,1987,1.0542399883270301
Europe and Central Asia,,1988,1.0497000217437702
Europe and Central Asia,,1989,1.04588997364044
Europe and Central Asia,,1990,1.04436004161835
Europe and Central Asia,,1991,1.03647005558014
Europe and Central Asia,,1992,1.04877996444702
Europe and Central Asia,,1993,1.05801999568939
Europe and Central Asia,,1994,1.06801998615265
Europe and Central Asia,,1995,1.0920799970626802
Europe and Central Asia,,1996,1.09694004058838
Europe and Central Asia,,1997,1.10828995704651
Europe and Central Asia,,1998,1.13183999061584
Europe and Central Asia,,1999,1.14104998111725
Europe and Central Asia,,2000,1.1533299684524498
Europe and Central Asia,,2001,1.1703699827194198
Europe and Central Asia,,2002,1.1991800069808998
Europe and Central Asia,,2003,1.1958800554275502
Europe and Central Asia,,2004,1.21627998352051
Europe and Central Asia,,2005,1.22379994392395
Europe and Central Asia,,2006,1.22733998298645
Europe and Central Asia,,2007,1.22730004787445
Europe and Central Asia,,2008,1.23089003562927
Europe and Central Asia,,2009,1.22640001773834
Europe and Central Asia,,2010,1.21718001365662
Europe and Central Asia,,2011,1.20813000202179
Europe and Central Asia,,2012,1.1827900409698502
Europe and Central Asia,,2013,1.1673799753189098
Europe and Central Asia,,2014,1.15549004077911
Europe and Central Asia (excluding high-income countries),,1970,1.14463996887207
Europe and Central Asia (excluding high-income countries),,1971,1.1416699886322
Europe and Central Asia (excluding high-income countries),,1972,1.1454399824142498
Europe and Central Asia (excluding high-income countries),,1973,1.14663004875183
Europe and Central Asia (excluding high-income countries),,1974,1.1519600152969398
Europe and Central Asia (excluding high-income countries),,1975,1.14163994789124
Europe and Central Asia (excluding high-income countries),,1976,1.13726997375488
Europe and Central Asia (excluding high-income countries),,1977,1.1439399719238301
Europe and Central Asia (excluding high-income countries),,1978,1.1586699485778797
Europe and Central Asia (excluding high-income countries),,1979,1.1657999753952
Europe and Central Asia (excluding high-income countries),,1980,1.17946004867554
Europe and Central Asia (excluding high-income countries),,1981,1.18841004371643
Europe and Central Asia (excluding high-income countries),,1982,1.19405996799469
Europe and Central Asia (excluding high-income countries),,1983,1.2028299570083603
Europe and Central Asia (excluding high-income countries),,1984,1.21134996414185
Europe and Central Asia (excluding high-income countries),,1985,1.2092000246048
Europe and Central Asia (excluding high-income countries),,1986,1.2174500226974498
Europe and Central Asia (excluding high-income countries),,1987,1.1998599767684899
Europe and Central Asia (excluding high-income countries),,1988,1.18016004562378
Europe and Central Asia (excluding high-income countries),,1989,1.1580400466918899
Europe and Central Asia (excluding high-income countries),,1990,1.13288998603821
Europe and Central Asia (excluding high-income countries),,1991,1.10652005672455
Europe and Central Asia (excluding high-income countries),,1992,1.09993994235992
Europe and Central Asia (excluding high-income countries),,1993,1.10016000270844
Europe and Central Asia (excluding high-income countries),,1994,1.10179996490479
Europe and Central Asia (excluding high-income countries),,1995,1.10685002803802
Europe and Central Asia (excluding high-income countries),,1996,1.09289002418518
Europe and Central Asia (excluding high-income countries),,1997,1.07539999485016
Europe and Central Asia (excluding high-income countries),,1998,1.10260999202728
Europe and Central Asia (excluding high-income countries),,1999,1.11421000957489
Europe and Central Asia (excluding high-income countries),,2000,1.12607002258301
Europe and Central Asia (excluding high-income countries),,2001,1.1450799703598
Europe and Central Asia (excluding high-income countries),,2002,1.18291997909546
Europe and Central Asia (excluding high-income countries),,2003,1.1676000356674199
Europe and Central Asia (excluding high-income countries),,2004,1.19628000259399
Europe and Central Asia (excluding high-income countries),,2005,1.20412003993988
Europe and Central Asia (excluding high-income countries),,2006,1.2049700021743799
Europe and Central Asia (excluding high-income countries),,2007,1.2039699554443402
Europe and Central Asia (excluding high-income countries),,2008,1.2092800140380902
Europe and Central Asia (excluding high-income countries),,2009,1.20018005371094
Europe and Central Asia (excluding high-income countries),,2010,1.18326997756958
Europe and Central Asia (excluding high-income countries),,2011,1.1665899753570599
Europe and Central Asia (excluding high-income countries),,2012,1.12336003780365
Europe and Central Asia (excluding high-income countries),,2013,1.1032600402832
Europe and Central Asia (excluding high-income countries),,2014,1.08097004890442
European Union,,1970,0.70780998468399
European Union,,1971,0.709450006484985
European Union,,1972,0.712949991226196
European Union,,1973,0.730610013008118
European Union,,1974,0.753679990768433
European Union,,1975,0.7623800039291379
European Union,,1976,0.7700499892234799
European Union,,1977,0.783909976482391
European Union,,1978,0.7969999909400941
European Union,,1979,0.8008099794387821
European Union,,1980,0.8060600161552429
European Union,,1981,0.82151997089386
European Union,,1982,0.838819980621338
European Union,,1983,0.873130023479462
European Union,,1984,0.8888000249862671
European Union,,1985,0.8967800140380859
European Union,,1986,0.914139986038208
European Union,,1987,0.9259799718856808
European Union,,1988,0.938040018081665
European Union,,1989,0.9529500007629391
European Union,,1990,0.971409976482391
European Union,,1991,0.980889976024628
European Union,,1992,1.0113600492477401
European Union,,1993,1.03375005722046
European Union,,1994,1.05277001857758
European Union,,1995,1.09254002571106
European Union,,1996,1.11461997032166
European Union,,1997,1.14559996128082
European Union,,1998,1.1651799678802501
European Union,,1999,1.17195999622345
European Union,,2000,1.18274998664856
European Union,,2001,1.19993996620178
European Union,,2002,1.2199200391769398
European Union,,2003,1.22732996940613
European Union,,2004,1.2401299476623502
European Union,,2005,1.2465499639511102
European Union,,2006,1.2552499771118202
European Union,,2007,1.25811994075775
European Union,,2008,1.26110005378723
European Union,,2009,1.2612099647522
European Union,,2010,1.26011002063751
European Union,,2011,1.25652003288269
European Union,,2012,1.24521005153656
European Union,,2013,1.2347700595855702
European Union,,2014,1.23091995716095
Fiji,FJI,1970,0.508750021457672
Fiji,FJI,1971,1.2153999805450402
Fiji,FJI,1972,0.5777000188827509
Fiji,FJI,1973,0.666920006275177
Fiji,FJI,1974,0.39835000038146995
Fiji,FJI,1975,0.408749997615814
Fiji,FJI,1985,0.6103299856185911
Fiji,FJI,1986,0.535669982433319
Fiji,FJI,2003,1.1985000371933
Fiji,FJI,2004,1.19621002674103
Fiji,FJI,2005,1.19385004043579
Finland,FIN,1971,0.990369975566864
Finland,FIN,1972,0.981469988822937
Finland,FIN,1973,0.9881700277328491
Finland,FIN,1974,1.03348004817963
Finland,FIN,1975,1.05287003517151
Finland,FIN,1977,0.9333400130271908
Finland,FIN,1978,0.9369000196456909
Finland,FIN,1979,0.937479972839355
Finland,FIN,1980,0.9481899738311771
Finland,FIN,1981,0.976459980010986
Finland,FIN,1982,0.998070001602173
Finland,FIN,1983,1.01440000534058
Finland,FIN,1984,0.9541500210762021
Finland,FIN,1985,0.9753599762916559
Finland,FIN,1986,0.9958699941635129
Finland,FIN,1987,1.03207004070282
Finland,FIN,1988,1.05727005004883
Finland,FIN,1989,1.0854799747466999
Finland,FIN,1990,1.10777997970581
Finland,FIN,1991,1.13357996940613
Finland,FIN,1992,1.16031002998352
Finland,FIN,1993,1.177610039711
Finland,FIN,1994,1.18067002296448
Finland,FIN,1995,1.1744600534439098
Finland,FIN,1996,1.16437995433807
Finland,FIN,1997,1.17119002342224
Finland,FIN,1998,1.20253002643585
Finland,FIN,1999,1.2241100072860702
Finland,FIN,2000,1.21082997322083
Finland,FIN,2001,1.21826004981995
Finland,FIN,2002,1.23117995262145
Finland,FIN,2003,1.20260000228882
Finland,FIN,2004,1.1982500553131101
Finland,FIN,2005,1.20647001266479
Finland,FIN,2006,1.2228399515152
Finland,FIN,2007,1.2310600280761699
Finland,FIN,2008,1.2419899702072101
Finland,FIN,2009,1.2312300205230702
Finland,FIN,2010,1.22077000141144
Finland,FIN,2011,1.22850000858307
Finland,FIN,2012,1.20943999290466
Finland,FIN,2013,1.20905995368958
Finland,FIN,2014,1.20729005336761
Finland,FIN,2015,1.20589005947113
France,FRA,1979,0.9787999987602231
France,FRA,1980,0.892799973487854
France,FRA,1982,0.979719996452332
France,FRA,1983,1.0056699514389
France,FRA,1985,1.0349299907684302
France,FRA,1986,1.05120003223419
France,FRA,1987,1.0657600164413499
France,FRA,1988,1.0892299413681001
France,FRA,1989,1.15593004226685
France,FRA,1990,1.1514199972152699
France,FRA,1991,1.177649974823
France,FRA,1992,1.2068599462509197
France,FRA,1993,1.2289099693298302
France,FRA,1994,1.2475099563598602
France,FRA,1995,1.2619700431823702
France,FRA,1996,1.25969004631042
France,FRA,1997,1.26788997650146
France,FRA,1998,1.25350999832153
France,FRA,1999,1.23907995223999
France,FRA,2000,1.22528994083405
France,FRA,2001,1.2174700498580902
France,FRA,2002,1.24597001075745
France,FRA,2003,1.25416994094849
France,FRA,2004,1.2532099485397301
France,FRA,2005,1.26256000995636
France,FRA,2006,1.26868999004364
France,FRA,2007,1.2720799446106
France,FRA,2008,1.2713099718093899
France,FRA,2009,1.2758899927139298
France,FRA,2010,1.26482999324799
France,FRA,2011,1.25998997688293
France,FRA,2012,1.2524100542068501
France,FRA,2013,1.23152995109558
France,FRA,2014,1.22571003437042
Gabon,GAB,1971,0.178090006113052
Gabon,GAB,1972,0.162169992923737
Gabon,GAB,1973,0.215990006923676
Gabon,GAB,1976,0.25159999728202803
Gabon,GAB,1977,0.215299993753433
Gabon,GAB,1978,0.229389995336533
Gabon,GAB,1979,0.288960009813309
Gabon,GAB,1980,0.28275999426841697
Gabon,GAB,1983,0.339289993047714
Gabon,GAB,1984,0.365640014410019
Gabon,GAB,1987,0.395810008049011
Gabon,GAB,1988,0.418300002813339
Gabon,GAB,1989,0.437990009784698
Gabon,GAB,1990,0.42645999789238
Gabon,GAB,1999,0.562269985675812
Gabon,GAB,2001,0.681389987468719
Gabon,GAB,2003,0.585609972476959
Gambia,GMB,1995,0.541310012340546
Gambia,GMB,1999,0.270410001277924
Gambia,GMB,2004,0.22181999683380102
Gambia,GMB,2010,0.6765099763870239
Gambia,GMB,2011,0.598020017147064
Gambia,GMB,2012,0.6808500289916989
Georgia,GEO,1981,0.875379979610443
Georgia,GEO,1991,0.9127799868583679
Georgia,GEO,1995,1.3244199752807602
Georgia,GEO,1996,1.12943005561829
Georgia,GEO,1997,1.04843997955322
Georgia,GEO,1999,1.06731998920441
Georgia,GEO,2000,0.953339993953705
Georgia,GEO,2001,0.9470999836921691
Georgia,GEO,2002,0.986119985580444
Georgia,GEO,2003,0.951520025730133
Georgia,GEO,2004,1.02743005752563
Georgia,GEO,2005,1.02883994579315
Georgia,GEO,2006,1.12202000617981
Georgia,GEO,2007,1.1067800521850601
Georgia,GEO,2008,1.2027200460433998
Georgia,GEO,2009,1.2440500259399399
Georgia,GEO,2010,1.25897002220154
Georgia,GEO,2011,1.20905005931854
Georgia,GEO,2012,1.28901994228363
Georgia,GEO,2013,1.2924200296402
Georgia,GEO,2014,1.25600004196166
Georgia,GEO,2015,1.21904003620148
Germany,DEU,1992,0.7455599904060359
Germany,DEU,1993,0.764240026473999
Germany,DEU,1994,0.7751200199127201
Germany,DEU,1995,0.8087400197982791
Germany,DEU,1996,0.8470699787139889
Germany,DEU,1997,0.8869900107383729
Germany,DEU,2013,0.922659993171692
Germany,DEU,2014,0.9355599880218509
Germany,DEU,2015,0.958230018615723
Ghana,GHA,1971,0.17723999917507197
Ghana,GHA,1972,0.16900999844074202
Ghana,GHA,1973,0.18115000426769298
Ghana,GHA,1974,0.205789998173714
Ghana,GHA,1975,0.271679997444153
Ghana,GHA,1976,0.19897000491619102
Ghana,GHA,1982,0.27301999926567105
Ghana,GHA,1991,0.305610001087189
Ghana,GHA,1992,0.31077000498771695
Ghana,GHA,1993,0.24481000006198897
Ghana,GHA,1994,0.30465999245643605
Ghana,GHA,2005,0.5345000028610221
Ghana,GHA,2006,0.502499997615814
Ghana,GHA,2007,0.5131099820137021
Ghana,GHA,2008,0.423750013113022
Ghana,GHA,2009,0.5859699845314029
Ghana,GHA,2011,0.591740012168884
Ghana,GHA,2012,0.611159980297089
Ghana,GHA,2013,0.6306700110435489
Ghana,GHA,2014,0.663439989089966
Ghana,GHA,2015,0.691839993000031
Greece,GRC,1971,0.49384999275207503
Greece,GRC,1972,0.513849973678589
Greece,GRC,1973,0.5650100111961359
Greece,GRC,1974,0.594139993190765
Greece,GRC,1975,0.60359001159668
Greece,GRC,1976,0.647469997406006
Greece,GRC,1977,0.654720008373261
Greece,GRC,1978,0.635959982872009
Greece,GRC,1979,0.669939994812012
Greece,GRC,1980,0.676060020923615
Greece,GRC,1981,0.743170022964478
Greece,GRC,1982,0.789359986782073
Greece,GRC,1983,0.850759983062744
Greece,GRC,1984,0.9692500233650211
Greece,GRC,1985,1.02183997631072
Greece,GRC,1986,1.05087995529175
Greece,GRC,1987,1.0507800579071
Greece,GRC,1988,1.02838003635406
Greece,GRC,1989,1.01194000244141
Greece,GRC,1990,1.0334700345993
Greece,GRC,1992,1.00585997104645
Greece,GRC,1993,1.03859996795654
Greece,GRC,1994,0.939949989318848
Greece,GRC,1995,1.05572998523712
Greece,GRC,1996,1.01494002342224
Greece,GRC,1997,1.00020003318787
Greece,GRC,1998,1.09455001354218
Greece,GRC,1999,1.10473001003265
Greece,GRC,2000,1.0980000495910602
Greece,GRC,2001,1.1547100543975801
Greece,GRC,2002,1.15792000293732
Greece,GRC,2003,1.1397800445556598
Greece,GRC,2004,1.1680699586868302
Greece,GRC,2005,1.13208997249603
Greece,GRC,2006,1.11229002475739
Greece,GRC,2007,1.0829499959945699
Greece,GRC,2010,1.04281997680664
Greece,GRC,2011,1.01818001270294
Greece,GRC,2012,1.01319003105164
Greece,GRC,2013,1.0006400346756
Greece,GRC,2014,0.9972299933433529
Grenada,GRD,1979,0.965179979801177
Grenada,GRD,1980,1.43787002563477
Grenada,GRD,1982,1.5407199859619098
Grenada,GRD,1983,0.9476000070571899
Grenada,GRD,1984,1.2040899991989098
Grenada,GRD,2009,1.3574099540710403
Grenada,GRD,2015,1.1579400300979599
Guatemala,GTM,1970,0.23398999869823497
Guatemala,GTM,1971,0.260230004787445
Guatemala,GTM,1972,0.278979986906052
Guatemala,GTM,1973,0.29170000553131104
Guatemala,GTM,1974,0.279229998588562
Guatemala,GTM,1975,0.304049998521805
Guatemala,GTM,1976,0.327120006084442
Guatemala,GTM,1977,0.342830002307892
Guatemala,GTM,1978,0.37593999505043
Guatemala,GTM,2002,0.735589981079102
Guatemala,GTM,2007,1.02160000801086
Guatemala,GTM,2013,1.06243002414703
Guatemala,GTM,2015,1.16769003868103
Guinea,GIN,1971,0.0876900032162666
Guinea,GIN,1975,0.143140003085136
Guinea,GIN,1976,0.21649000048637398
Guinea,GIN,1977,0.23747999966144603
Guinea,GIN,1978,0.236680001020432
Guinea,GIN,1981,0.23401999473571802
Guinea,GIN,1982,0.27195000648498496
Guinea,GIN,1983,0.27684998512268105
Guinea,GIN,1985,0.34187000989913896
Guinea,GIN,1986,0.166679993271828
Guinea,GIN,1987,0.15703000128269198
Guinea,GIN,1988,0.13152000308036801
Guinea,GIN,1989,0.112810000777245
Guinea,GIN,1990,0.0896399989724159
Guinea,GIN,1991,0.0693299993872643
Guinea,GIN,1992,0.06800000369548799
Guinea,GIN,1993,0.0742999985814095
Guinea,GIN,1994,0.0670699998736382
Guinea,GIN,1996,0.0959099978208542
Guinea,GIN,1997,0.12041000276804
Guinea,GIN,1998,0.13301999866962402
Guinea,GIN,2004,0.186880007386208
Guinea,GIN,2005,0.231380000710487
Guinea,GIN,2006,0.27448999881744396
Guinea,GIN,2007,0.29155999422073403
Guinea,GIN,2008,0.327199995517731
Guinea,GIN,2009,0.33645001053810103
Guinea,GIN,2010,0.33046999573707597
Guinea,GIN,2011,0.353980004787445
Guinea,GIN,2012,0.36976999044418296
Guinea,GIN,2013,0.4390099942684171
Guinea,GIN,2014,0.447250008583069
Guinea-Bissau,GNB,1989,0.0623000003397465
Guyana,GUY,1971,0.23784999549388897
Guyana,GUY,1972,0.29135000705719
Guyana,GUY,1973,0.33474999666214
Guyana,GUY,1976,0.532989978790283
Guyana,GUY,1979,0.79186999797821
Guyana,GUY,1980,0.701870024204254
Guyana,GUY,1981,0.7512300014495841
Guyana,GUY,1982,0.787989974021912
Guyana,GUY,1983,0.678659975528717
Guyana,GUY,1984,0.8851699829101559
Guyana,GUY,1985,0.9104899764060971
Guyana,GUY,1986,0.8562999963760379
Guyana,GUY,1988,0.73539000749588
Guyana,GUY,1990,0.7152199745178219
Guyana,GUY,1994,0.7744100093841549
Guyana,GUY,1995,0.8345900177955631
Guyana,GUY,1996,0.782069981098175
Guyana,GUY,1997,0.9169399738311771
Guyana,GUY,2004,1.83246004581451
Guyana,GUY,2005,2.03085994720458
Guyana,GUY,2006,2.106369972229
Guyana,GUY,2007,2.13379001617432
Guyana,GUY,2008,1.4637800455093402
Guyana,GUY,2009,2.15121006965637
Guyana,GUY,2010,2.5376501083374
Guyana,GUY,2011,2.3563001155853303
Guyana,GUY,2012,2.03288006782532
Haiti,HTI,1976,0.301660001277924
Haiti,HTI,1977,0.304120004177094
Haiti,HTI,1978,0.254429996013641
Haiti,HTI,1979,0.29829999804496804
Haiti,HTI,1981,0.42552998661994895
Haiti,HTI,1984,0.49575001001358004
Haiti,HTI,1986,0.33882001042366
Heavily-indebted poor countries,,1970,0.691789984703064
Heavily-indebted poor countries,,1971,0.6822500228881839
Heavily-indebted poor countries,,1972,0.653850018978119
